,Product Title,Price,Image,Product URL,Site
91,Baseus PPYZ -A01 Esazi Series 10000mAh Digital Display Power Bank - Black,Tk 1080,https://media.e-valy.com/cms/products/images/e215f1b0-69ae-4f9f-8167-456b2b01dc56?h=250&w=250,https://evaly.com.bd/products/baseus-ppyz-a01-esazi-series-10000mah-digital-display-power-bank-black-2083229,Evaly
92,Baseus Comfort Reading Mini Clip Lamp - Black,Tk 1087,https://media.e-valy.com/cms/products/images/59621ca7-e258-4408-a41e-279db4c7a46d?h=250&w=250,https://evaly.com.bd/products/baseus-comfort-reading-mini-clip-lamp-black-3338430,Evaly
93,Baseus CCJMHC-A01 Mirror Lake PPS Travel Wall Charger (Voltage / Power Display Quick Charge 3.0 Power Delivery 3.0 USB / USB Type C 18W),Tk 1090,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/b/a/baseus_ccjmhc-a01_mirror_lake_pps_travel_wall_charger.jpg,https://www.bdshop.com/baseus-ccjmhc-a01-travel-wall-charger,BD Shop
94,Baseus CCJMHB-B02 Charger USB 30W 4 Ports Mirror Lake With Display,Tk 1090,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/b/a/baseus_ccjmhb-b02_charger.jpg,https://www.bdshop.com/baseus-ccjmhb-b02-charger,BD Shop
95,"Baseus CCJMHC-D01 Mirror Lake PPS Digital Display Quick Charger (18W, A+C, UK, Black)",Tk 1090,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/b/a/baseus_ccjmhc-d01_quick_charger.jpg,https://www.bdshop.com/baseus-ccjmhc-d01-quick-charger,BD Shop
96,Baseus Mirror Lake PPS Digital Display Quick Charger (A+C - EU),Tk 1090,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/b/a/baseus_mirror_lake_pps_digital_display_quick_charger.jpg,https://www.bdshop.com/baseus-mirror-lake-digital-display-quick-charger,BD Shop
97,"Baseus Explorer Series Auto Power-Off Cable USB to Type-C (100W, 2 Meter)",Tk 1090,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/b/a/baseus_explorer_series_auto_power-off_cable_1.jpg,https://www.bdshop.com/baseus-usb-to-type-c-cable-100w-2-meter,BD Shop
98,Lenovo LP2 TWS Wireless Earphone - Black,Tk 1092,https://media.e-valy.com/cms/products/images/e50f9418-a33f-4c51-9557-d1fffcead638?h=250&w=250,https://evaly.com.bd/products/lenovo-lp2-tws-wireless-earphone-black-102566,Evaly
99,Baseus NGH15-01 GAMO Wired Earphone H15 Black,Tk 1100,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/b/a/baseus-ngh15-01-gamo-wired-earphone-h15.jpg,https://www.bdshop.com/baseus-ngh15-01-wired-earphone,BD Shop
100,Baseus GAMO NGH15-91 In-ear Wired Red-Black Earphone,Tk 1100,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/u/n/baseus-gamo-ngh15-91-in-ear-wired-red-black-earphone-in-bd-at-bdshopcom.jpg,https://www.bdshop.com/baseus-gamo-ngh15-91-in-ear-wired-earphone,BD Shop
101,Baseus 30W Compact Quick Charger - Black,Tk 1185,https://media.e-valy.com/cms/products/images/ff2850b0-20b3-414d-b4fa-e1f06edc8c74?h=250&w=250,https://evaly.com.bd/products/baseus-30w-compact-quick-charger-black-4216925,Evaly
102,Baseus CCJMHA-A01 Mirror Lake Dual QC Digital Display Quick Charger (A+A EU),Tk 1190,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/b/a/baseus_ccjmha-a01.jpg,https://www.bdshop.com/baseus-ccjmha-a01-quick-charger,BD Shop
103,BASEUS Encok A02 Mini Wireless Earphone,Tk 1190,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/b/a/baseus_encok_a02_mini_wireless_earphone_600x600.jpg,https://www.bdshop.com/baseus-encok-a02-mini-wireless-earphone,BD Shop
104,Baseus CCJMHA-A02 Mirror Lake Dual QC Digital Display Quick Charger (A+A EU),Tk 1190,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/b/a/baseus_ccjmha-a02.jpg,https://www.bdshop.com/baseus-ccjmha-a02-quick-charger,BD Shop
105,Baseus CAKSX-K0G Enjoyment Series HD Male To VGA Male Adapter Cable 2m,Tk 1190,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/b/a/baseus-enjoyment-series-hd-male-to-vga-male-cable.jpg,https://www.bdshop.com/baseus-caksx-k0g-male-to-vga-male-cable,BD Shop
106,Havit GE05 Gaming Earphone for Type-C Device,Tk 1220,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/h/a/havit-ge05-gaming-earphone-for-type-c-device-in-bd-at-bdshopcom.jpg,https://www.bdshop.com/havit-ge05-gaming-earphone,BD Shop
107,Baseus Gan 5 Adapter With Type C To Lightning Cable - 20W - Black,Tk 1221,https://media.e-valy.com/cms/products/images/20d2ba3f-2d24-40de-aaa0-458c47577969?h=250&w=250,https://evaly.com.bd/products/baseus-20w-gan-5-adapter-with-type-c-to-lightning-cable-black-898201,Evaly
108,BASEUS Bipow Digital Power Bank - 10000mah - Black,Tk 1250,https://media.e-valy.com/cms/products/images/2b2c2fee-5731-42c7-ba85-f8198f06eb1c?h=250&w=250,https://evaly.com.bd/products/baseus-bipow-15w-digital-power-bank-10000mah-black-6656298,Evaly
109,Remax RB-S2 Magnet Sports Earphone Bluetooth Headset - Black,Tk 1288,https://media.e-valy.com/cms/products/images/693e1a0e-82a4-437f-bce2-b207c86cf2ff?h=250&w=250,https://evaly.com.bd/products/remax-rb-s2-magnet-sports-earphone-bluetooth-headset-8700045,Evaly
110,Baseus NGA06-02 Encok A06 Wireless Bluetooth Earbuds,Tk 1290,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/b/a/baseus_nga06-02_wireless_earbuds.jpg,https://www.bdshop.com/baseus-nga06-02-wireless-earbuds,BD Shop
111,Baseus NGA05-01 A05 Encok USB Vehicle-mounted Bluetooth Earbuds,Tk 1290,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/b/a/baseus_nga05-01_wireless_earbuds.jpg,https://www.bdshop.com/baseus-nga05-01-bluetooth-earbuds,BD Shop
112,Baseus Energy 2-in-1 2500mAh Power Bank with Lightning Cable,Tk 1290,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/b/a/baseus_energy_2-in-1_2500mah_power_bank_with_lightning_cable.jpg,https://www.bdshop.com/baseus-energy-2-in-1-power-bank-with-lightning-cable,BD Shop
113,Baseus ACFYB-B01 Orange Dot RF2.4GHz PPT Wireless Multimedia Presenter,Tk 1290,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/b/a/baseus_acfyb-b01_wireless_presenter.jpg,https://www.bdshop.com/baseus-acfyb-b01-wireless-presenter,BD Shop
114,Baseus Orange Dot Wireless Presenter - Black,Tk 1294,https://media.e-valy.com/cms/products/images/04c34c68-1ade-4503-bd9a-ca3352af9629?h=250&w=250,https://evaly.com.bd/products/baseus-orange-dot-wireless-presenter-black-5009808,Evaly
115,OnePlus Nord Wired Earphones (3.5mm Jack),Tk 1299,https://static.gadgetandgear.com/image/250x250/fit/tmp/product/20220825_1661411886_427168.jpeg,https://gadgetandgear.com/product/oneplus-nord-wired-earphones,GadgetandGear
116,KZ ZSN PRO Earphones With Mic,Tk 1302,https://media.e-valy.com/cms/products/images/a8d690c8-265c-4f02-993a-d20cc170c7dc?h=250&w=250,https://evaly.com.bd/products/kz-zsn-pro-earphones-with-mic-4079712,Evaly
117,Remax RB-S32 Air Conduction HIFI Sound Effect Wireless Bluetooth Neckband Earphone - Black,Tk 1338,https://media.e-valy.com/cms/products/images/cfb30478-c3f3-4345-9228-7526ab052f99?h=250&w=250,https://evaly.com.bd/products/remax-rb-s32-air-conduction-hifi-sound-effect-wireless-bluetooth-neckband-earphone-black-3676749,Evaly
118,Remax RB-S6 Bluetooth Earphone - Black ,Tk 1338,https://media.e-valy.com/cms/products/images/4e0eec57-93aa-4cd3-960f-22f7dbd906d1?h=250&w=250,https://evaly.com.bd/products/remax-rb-s6-bluetooth-earphone-black-735232,Evaly
119,Baseus WM01 True Wireless Earphone - Black - NGWM01-01,Tk 1344,https://media.e-valy.com/cms/products/images/490764eb-f072-47f2-85cd-39326d785bb9?h=250&w=250,https://evaly.com.bd/products/baseus-wm01-true-wireless-earphone-black-8515221,Evaly
120,Baseus B11 Licolor Magnet Wireless Bluetooth Earphones,Tk 1350,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/b/a/baseus_b11_licolor_magnet_wireless_bluetooth_earphones.jpg,https://www.bdshop.com/baseus-b11-licolor-wireless-earphones,BD Shop
121,Baseus WM01 Enock True Earbuds - Black,Tk 1370,https://media.e-valy.com/cms/products/images/05338a92-7c9b-4360-b655-f191a247adf3?h=250&w=250,https://evaly.com.bd/products/baseus-wm01-enock-true-earbuds-black-1806032,Evaly
122,Baseus Bowie P1 Half In-Ear Neckband Wireless Earphone - Black,Tk 1386,https://media.e-valy.com/cms/products/images/cbf6b33c-0a4c-4308-bc46-7d42cf0d26cd?h=250&w=250,https://evaly.com.bd/products/baseus-earphone-bowie-p1-half-in-ear-neckband-earphone-black-6281638,Evaly
123,Baseus BA02 Audio Interface Bluetooth Adapter for Speakers and Headphones,Tk 1390,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/b/a/baseus-ba02-wireless-adapter.jpg,https://www.bdshop.com/baseus-ba02-bluetooth-adapter,BD Shop
124,Baseus CAHUB-C0G Cube 5-in-1 Multifunction Hub Adapter,Tk 1390,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/b/a/baseus_cahub-c0g_5-in-1_type-c_hub.jpg,https://www.bdshop.com/baseus-cahub-c0g-5-in-1-hub,BD Shop
125,Baseus Bowie P1 Half In-Ear Neckband Wireless Earphones - Black,Tk 1442,https://media.e-valy.com/cms/products/images/e1236efe-93d5-41e0-9204-427eac34f4e6?h=250&w=250,https://evaly.com.bd/products/baseus-bowie-p1-half-in-ear-neckband-wireless-earphones-black-2995590,Evaly
126,Baseus Foldable Vehicle-mounted Backseat USB Fan,Tk 1450,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/b/a/baseus-foldable-vehicle-mounted-backseat-fan.jpg,https://www.bdshop.com/baseus-foldable-usb-fan,BD Shop
127,Baseus Encok W09 True Wireless Earbuds - Black,Tk 1452,https://media.e-valy.com/cms/products/images/3955c043-0594-4d4a-a01f-32fb87340694?h=250&w=250,https://evaly.com.bd/products/baseus-encok-w09-true-wireless-earbuds-black-9032577,Evaly
128,Baseus Encok WM01 TWS True Wireless Bluetooth Earphones - Black,Tk 1463,https://media.e-valy.com/cms/products/images/df5bda7f-84c8-4caa-805b-19423786b241?h=250&w=250,https://evaly.com.bd/products/baseus-encok-wm01-tws-true-wireless-bluetooth-earphones-black-1466405,Evaly
129,Baseus BS-HF013 Serenity Series Desktop Fan,Tk 1490,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/b/a/baseus_bs-hf013_serenity_series_desktop_fan.jpg,https://www.bdshop.com/baseus-bs-hf013-usb-desktop-fan,BD Shop
130,Baseus CAYPH-E0G Full Speed Series M.2 NVMe USB3.0 SSD Enclosure 2T Capacity Type-C Multifunctional USB HUB,Tk 1490,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/b/a/baseus_cayph-e0g_multifunctional_usb.jpg,https://www.bdshop.com/baseus-cayph-e0g-multifunctional-hub,BD Shop
131,Baseus Encok WM01 TWS True Wireless Bluetooth Earbuds (Black),Tk 1490,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/b/a/baseus_encok_wm01_tws_in_bdshop.jpg,https://www.bdshop.com/baseus-encok-wm01-tws-black,BD Shop
132,Baseus S17 Encok Wireless Neckband - Black,Tk 1492,https://media.e-valy.com/cms/products/images/d118bfa6-f6e4-4a23-8496-f225a35b5482?h=250&w=250,https://evaly.com.bd/products/baseus-s17-encok-wireless-neckband-black-5789617,Evaly
133,Baseus Encok S30 Bluetooth 5.0 Wireless Headphones,Tk 1500,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/2/_/baseus-encok-s30-bluetooth-50-wireless-headphones-in-bd-at-bdshopcom.png,https://www.bdshop.com/baseus-encok-s30-bluetooth-5-0-wireless-headphones,BD Shop
134,Baseus S10 Encok Dual Driver Wireless Earphone - Black,Tk 1544,https://media.e-valy.com/cms/products/images/11d2d73a-d512-4405-8fea-393f93d342fd?h=250&w=250,https://evaly.com.bd/products/baseus-s10-encok-dual-driver-wireless-earphone-black-8928190,Evaly
135,Baseus Mini Q Hand Warmer Power Bank 10000 mAh,Tk 1560,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/b/a/baseus_mini_q_hand_warmer_power_bank_10000_mah-600x600.jpg,https://www.bdshop.com/baseus-mini-q-power-bank-10000mah,BD Shop
136,Baseus Mini Cu Digital Display Power Bank 10000mAh Black,Tk 1580,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/b/a/baseus_mini_cu_power_bank_10000_mah.jpg,https://www.bdshop.com/baseus-mini-cu-power-bank,BD Shop
137,Baseus CAHUB-O0G 5 in 1 Multifunction Hub Adapter (3 x USB 3.0 ports and 2 x USB 2.0 ports),Tk 1590,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/b/a/baseus_cahub-o0g_5_in_1_multifunction_hub_adapter.jpg,https://www.bdshop.com/baseus-cahub-o0g-5-in-1-multifunction-hub,BD Shop
138,OnePlus Bullets 2T Type-C Earphone,Tk 1600,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/o/n/oneplus_bullets_2t_type-c_earphone.jpg,https://www.bdshop.com/oneplus-bullets-2t-type-c-earphone,BD Shop
139,Baseus WXHSD-01 Charging Pad,Tk 1600,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/w/x/baseus-wxhsd-01-charging-pad.jpg,https://www.bdshop.com/baseus-wxhsd-01-charging-pad,BD Shop
140,Qkz X Hbb Titanium-Coated Diaphragm Driver Earphones - Multi Color,Tk 1604,https://media.e-valy.com/cms/products/images/e8eb8060-d41c-42e4-a2e0-ed95b3107af7?h=250&w=250,https://evaly.com.bd/products/qkz-x-hbb-titanium-coated-diaphragm-driver-earphones-multi-color-5976827,Evaly
141,UiiSii BN22 Hanging Neck Earphone,Tk 1628,https://media.e-valy.com/cms/products/images/ee4575af-b860-4eaa-bbc6-616ecb770122?h=250&w=250,https://evaly.com.bd/products/uiisii-bn22-hanging-neck-earphone-9136081,Evaly
142,OnePlus Type-C Bullets Earphones,Tk 1630,https://static.gadgetandgear.com/image/250x250/fit/tmp/product/20200218_1582014052_365640.jpeg,https://gadgetandgear.com/product/oneplus-typec-bullets-earphones-1,GadgetandGear
143,Baseus Bowie P1 Half In-Ear Neckband Wireless Earphones - Black,Tk 1656,https://media.e-valy.com/cms/products/images/2dd85c75-e5ea-4ef8-a292-ef5d64f527a3?h=250&w=250,https://evaly.com.bd/products/baseus-bowie-p1-half-in-ear-neckband-wireless-earphones-black-2781290,Evaly
144,Baseus NGB11-01 Licolor Magnet Bluetooth Earphone,Tk 1690,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/b/a/baseus_ngb11-01.jpg,https://www.bdshop.com/baseus-ngb11-01-bluetooth-earphone,BD Shop
145,Baseus TWS WM02 Bowei True Wireless Earbuds - Black,Tk 1700,https://media.e-valy.com/cms/products/images/1eea6b72-27e2-4eda-831b-860a5bc45296?h=250&w=250,https://evaly.com.bd/products/baseus-tws-wm02-bowei-true-wireless-earbuds-black-132368,Evaly
146,Baseus Encok D01 Bluetooth Headphone,Tk 1730,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/b/a/baseus-encok-d01-bluetooth-headphone-in-bd-at-bdshopcom.jpg,https://www.bdshop.com/baseus-encok-d01-bluetooth-headphone,BD Shop
147,Baseus TWS WM02 Bowei True Wireless Earphone - Black,Tk 1741,https://media.e-valy.com/cms/products/images/3fc59281-e30f-4c0f-8147-da0b0dfe095c?h=250&w=250,https://evaly.com.bd/products/baseus-tws-wm02-bowei-true-wireless-earphone-black-6610083,Evaly
148,Baseus Encok S06 Bluetooth Earphone,Tk 1750,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/e/n/baseus-encok-s06-bluetooth-earphone-in-bd-at-bdshopcom.jpg,https://www.bdshop.com/baseus-encok-s06-bluetooth-earphone,BD Shop
149,"Baseus WXHSG-02 Silicone Horizontal Desktop Wireless Charger (10W, White)",Tk 1790,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/b/a/baseus_wxhsg-02_silicone_horizontal_desktop_wireless_charger.jpg,https://www.bdshop.com/baseus-wxhsg-02-wireless-charger,BD Shop
150,Baseus Q2 Wireless Charger With Power Bank,Tk 1790,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/b/a/baseus_q2_wireless_charger_with_power_bank_ports.jpg,https://www.bdshop.com/baseus-q2-power-bank,BD Shop
151,Baseus NGS17-02 Encok Neckband Wireless Bluetooth Earbuds,Tk 1790,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/b/a/baseus_ngs17-02.jpeg,https://www.bdshop.com/baseus-ngs17-02-wireless-earbuds,BD Shop
152,Baseus NGS17-01 Encok Neckband Wireless Bluetooth Earbuds,Tk 1790,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/b/a/baseus_ngs17-01.jpg,https://www.bdshop.com/baseus-ngs17-01-wireless-earbuds,BD Shop
153,Baseus E16 Neckband Bluetooth Earphone - Black and Silver,Tk 1801,https://media.e-valy.com/cms/products/images/abc287e6-63de-44ff-b5b9-7088ff80e28d?h=250&w=250,https://evaly.com.bd/products/baseus-e16-neckband-bluetooth-earphone-black-3655111,Evaly
154,Baseus Tws Wm02 Bowei True Wireless Earbuds - Black - NGTW180101,Tk 1811,https://media.e-valy.com/cms/products/images/9f82c93c-bf9a-4737-b84c-ffe7ab8ac9b7?h=250&w=250,https://evaly.com.bd/products/baseus-tws-wm02-bowei-true-wireless-earbuds-black-4070620,Evaly
155,Baseus Encok W3 True Wireless Earbuds - White,Tk 1833,https://media.e-valy.com/cms/products/images/78269174-8f08-4361-a4ad-43315f08a474?h=250&w=250,https://evaly.com.bd/products/baseus-encok-w3-true-wireless-earbuds-white-6268729,Evaly
156,Baseus Bowei WM02 True Wireless Earphone,Tk 1850,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/b/a/baseus_bowei_wm02_true_wireless_earphone_in_bdshop.jpg,https://www.bdshop.com/baseus-bowei-wm02-tws-black,BD Shop
157,Baseus Magnetic Stepless Dimming Charging Desk Lamp Pro (DGXC-02),Tk 1890,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/b/a/baseus_magnetic_stepless_dimming_charging_desk_lamp_pro.jpg,https://www.bdshop.com/baseus-magnetic-charging-desk-lamp-pro,BD Shop
158,Baseus D02 Bluetooth 5.0 Wireless Headphone,Tk 1890,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/b/a/baseus_d02_bluetooth_5.0_wireless_headphone.jpg,https://www.bdshop.com/baseus-d02-wireless-headphone,BD Shop
159,Redmi SonicBass Wireless Earphone,Tk 1899,https://static.gadgetandgear.com/image/250x250/fit/tmp/product/20221228_1672202782_887482.jpeg,https://gadgetandgear.com/product/redmi-sonicbass-wireless-earphone,GadgetandGear
160,Dizo Wireless Active,Tk 1899,https://static.gadgetandgear.com/image/250x250/fit/tmp/product/20230109_1673244029_114504.jpeg,https://gadgetandgear.com/product/dizo-wireless-active,GadgetandGear
161,EDIFIER W280BT Wireless Bluetooth Earphones,Tk 1899,https://static.gadgetandgear.com/image/250x250/fit/tmp/product/20220608_1654679352_908919.png,https://gadgetandgear.com/product/edifierw280bt-wireless-bluetooth-earphones,GadgetandGear
162,Havit TW901 True Black Wireless Sports Bluetooth Earphone,Tk 1900,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/i/v/havit-tw901-true-black-wireless-sports-bluetooth-earphone-in-bd-at-bdshopcom.jpeg,https://www.bdshop.com/havit-tw901-true-black-wireless-sports-bluetooth-earphone,BD Shop
163,Baseus Encok S17 Wireless Bluetooth Sports Earphone,Tk 1950,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/e/n/baseus-encok-s17-wireless-bluetooth-sports-earphone-in-bd-at-bdshopcom.jpg,https://www.bdshop.com/baseus-encok-s17-wireless-bluetooth-sports-earphone,BD Shop
164,Baseus Wm01 Plus Enock True Earbuds - Black,Tk 1988,https://media.e-valy.com/cms/products/images/93729658-3e5f-43d8-96d7-a380d6f9951e?h=250&w=250,https://evaly.com.bd/products/baseus-wm01-plus-enock-true-earbuds-black-2541351,Evaly
165,Baseus Bowie P1 Semi-In-ear Neckband Wireless Earphones (Black),Tk 1990,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/b/a/baseus_bowie_p1_semi-in-ear_neckband_in_bdshop_1.jpg,https://www.bdshop.com/baseus-earphones-bowie-p1-neckband,BD Shop
166,Baseus COVO S17 Pro Bluetooth V5.0 Stereo Earphones,Tk 1990,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/b/a/baseus_covo_s17_pro_bluetooth_v5.0_stereo_earphones-bdshop.jpg,https://www.bdshop.com/baseus-covo-s17-pro-earphones,BD Shop
167,Baseus Fan Serenity Desktop Fan - White,Tk 1995,https://media.e-valy.com/cms/products/images/2bc78ed3-beb0-4bcc-9ca7-565d00a0138f?h=250&w=250,https://evaly.com.bd/products/baseus-fan-serenity-desktop-fan-white-5250905,Evaly
168,Baseus WM01 True Wireless Earphone,Tk 1999,https://static.gadgetandgear.com/image/250x250/fit/tmp/product/20210323_1616485082_391101.jpeg,https://gadgetandgear.com/product/baseus-wm01-true-wireless-earphone,GadgetandGear
169,Baseus D02 Pro Wireless Headphone - Black,Tk 2059,https://media.e-valy.com/cms/products/images/0cf29bcb-5c69-4372-8d74-f02ad62418f1?h=250&w=250,https://evaly.com.bd/products/baseus-d02-pro-wireless-headphone-black-2117471,Evaly
170,Baseus Solar Car Wireless 5.0 Mp3 Player - Black,Tk 2070,https://media.e-valy.com/cms/products/images/bdbd1635-0ee6-4620-869c-0e85ccc574a0?h=250&w=250,https://evaly.com.bd/products/baseus-solar-car-wireless-5.0-mp3-player-black-2793350,Evaly
171,Baseus Mate Docking Type-C Mobile Phone Intelligent HUB,Tk 2090,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/b/a/baseus_mate_docking_type-c_mobile_phone_intelligent_hub_in_bdshop_3.jpg,https://www.bdshop.com/baseus-mate-docking-type-c-mobile-phone-intelligent-hub,BD Shop
172,Baseus Encok W04 True Wireless Earbuds - Black,Tk 2112,https://media.e-valy.com/cms/products/images/49f8e20f-13bb-47ce-aae3-20092b84470a?h=250&w=250,https://evaly.com.bd/products/baseus-encok-w04-true-wireless-earbuds-black-2302341,Evaly
173,Baseus Bipow 20000mAh 20W Digital Display Power Bank - Black,Tk 2112,https://media.e-valy.com/cms/products/images/5a052442-73b3-4898-8171-31482396ec73?h=250&w=250,https://evaly.com.bd/products/baseus-bipow-20000mah-20w-digital-display-power-bank-black-8109379,Evaly
174,Baseus Time Aromatherapy Machine Humidifier - Grey,Tk 2122,https://media.e-valy.com/cms/products/images/6a6ef785-575e-4da6-aca4-e697bfe68e2b?h=250&w=250,https://evaly.com.bd/products/baseus-time-aromatherapy-machine-humidifier-grey-2434700,Evaly
175,Baseus S10 Waterproof Wireless Bluetooth Earphones,Tk 2150,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/b/a/baseus_s10_waterproof_wireless_bluetooth_earphones.jpg,https://www.bdshop.com/baseus-s10-waterproof-wireless-earphones,BD Shop
176,Baseus Mini JA 20000mAh Fast Charging Power Bank,Tk 2150,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/b/a/baseus_mini_ja_20000mah_fast_charging_power_bank_bdshop_in_bangladesh.jpg,https://www.bdshop.com/baseus-mini-ja-20000mah-power-bank,BD Shop
177,Baseus Bipow 20W Digital Display Power Bank - 20000mAh - White,Tk 2184,https://media.e-valy.com/cms/products/images/2495539e-fdac-4106-b55d-0d739566ad0a?h=250&w=250,https://evaly.com.bd/products/baseus-bipow-20w-digital-display-power-bank-20000mah-white-6635963,Evaly
178,Baseus Power Bank Adaman 22.5w - 20000Mah - Black,Tk 2195,https://media.e-valy.com/cms/products/images/7eaa38c1-a8e0-41d6-baf9-659bdb0a8f01?h=250&w=250,https://evaly.com.bd/products/baseus-power-bank-adaman-22.5w-20000mah-black-7765779,Evaly
179,Baseus Adaman PPADM20S Quick Charge Power Bank - 20000mAH - Black,Tk 2215,https://media.e-valy.com/cms/products/images/ae855a3e-5727-45da-91f6-80a062b96300?h=250&w=250,https://evaly.com.bd/products/baseus-adaman-ppadm20s-quick-charge-power-bank-20000mah-9310313,Evaly
180,Oraimo OEB-E02D Riff TWS Bluetooth Earphone - Black,Tk 2215,https://media.e-valy.com/cms/products/images/2f089e4b-4129-4df7-aa36-eb9ca515f376?h=250&w=250,https://evaly.com.bd/products/oraimo-oeb-e02d-riff-tws-bluetooth-earphone-black-5983174,Evaly
181,Oraimo OEB-E02D Riff TWS Bluetooth Earphone - White,Tk 2215,https://media.e-valy.com/cms/products/images/97c06a7c-4a9b-4c33-b5bb-ca96f07654ce?h=250&w=250,https://evaly.com.bd/products/oraimo-oeb-e02d-riff-tws-bluetooth-earphone-white-9657393,Evaly
182,Baseus W04 TWS Wireless Bluetooth Earphone Headphone 5.0 In -ear True Wireless - Black,Tk 2277,https://media.e-valy.com/cms/products/images/6cbcf4db-d667-473d-b34d-cde7218a1c41?h=250&w=250,https://evaly.com.bd/products/baseus-w04-tws-wireless-bluetooth-earphone-headphone-5.0-in-ear-true-wireless-black-3698021,Evaly
183,Baseus NGS12-01 Encok Neckband Wireless Bluetooth Earbuds,Tk 2290,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/b/a/baseus_ngs12-01_neckband_wireless_earbuds.jpg,https://www.bdshop.com/baseus-ngs12-01-neckband-earbuds,BD Shop
184,Baseus NGS12-02 Encok Neckband Wireless Bluetooth Earbuds,Tk 2290,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/b/a/baseus_ngs12-02.jpg,https://www.bdshop.com/baseus-ngs12-02-wireless-earbuds,BD Shop
